"source","term_name","term_id","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","response to stress","GO:0006950","9.82251915073826e-8","7.007777115781431","3858","188","72","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000020423,ENSMUSG00000021250,ENSMUSG00000027447,ENSMUSG00000017707,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000030124,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000040435,ENSMUSG00000076617,ENSMUSG00000052160,ENSMUSG00000026473,ENSMUSG00000047250,ENSMUSG00000038642,ENSMUSG00000037706,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000056708,ENSMUSG00000032554,ENSMUSG00000055148,ENSMUSG00000026628,ENSMUSG00000038393,ENSMUSG00000026365,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000033450,ENSMUSG00000091971,ENSMUSG00000031770,ENSMUSG00000038235,ENSMUSG00000024349,ENSMUSG00000045817,ENSMUSG00000048120,ENSMUSG00000005360,ENSMUSG00000014361,ENSMUSG00000079110,ENSMUSG00000036478,ENSMUSG00000003541,ENSMUSG00000090877,ENSMUSG00000030148,ENSMUSG00000042675,ENSMUSG00000020898,ENSMUSG00000000628,ENSMUSG00000037405,ENSMUSG00000031431,ENSMUSG00000039206,ENSMUSG00000024190,ENSMUSG00000025880,ENSMUSG00000000753,ENSMUSG00000019960,ENSMUSG00000064023,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000042328,ENSMUSG00000041417,ENSMUSG00000019970,ENSMUSG00000020032,ENSMUSG00000022462,ENSMUSG00000040723,ENSMUSG00000027806,ENSMUSG00000056917,ENSMUSG00000024521,ENSMUSG00000041890,ENSMUSG00000028291,ENSMUSG00000046688,ENSMUSG00000021453,ENSMUSG00000034957"
"GO:BP","cell activation","GO:0001775","1.0673790574604487e-7","6.97168132253542","1118","188","35","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000027447,ENSMUSG00000030124,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000020009,ENSMUSG00000037706,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000007613,ENSMUSG00000026365,ENSMUSG00000045730,ENSMUSG00000029204,ENSMUSG00000038235,ENSMUSG00000027508,ENSMUSG00000027947,ENSMUSG00000008496,ENSMUSG00000045817,ENSMUSG00000048120,ENSMUSG00000014361,ENSMUSG00000079110,ENSMUSG00000030148,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000025880,ENSMUSG00000003644,ENSMUSG00000029344,ENSMUSG00000051212,ENSMUSG00000041417,ENSMUSG00000018654,ENSMUSG00000034041,ENSMUSG00000022528,ENSMUSG00000034957"
"GO:BP","regulation of cell population proliferation","GO:0042127","1.2048935685312524e-7","6.919051313787039","1769","188","45","21354","ENSMUSG00000052684,ENSMUSG00000020423,ENSMUSG00000054675,ENSMUSG00000027447,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000052837,ENSMUSG00000031785,ENSMUSG00000026473,ENSMUSG00000047250,ENSMUSG00000037706,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000056708,ENSMUSG00000032554,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000038393,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000029919,ENSMUSG00000091971,ENSMUSG00000027947,ENSMUSG00000036478,ENSMUSG00000071076,ENSMUSG00000020898,ENSMUSG00000026288,ENSMUSG00000024190,ENSMUSG00000022540,ENSMUSG00000025880,ENSMUSG00000000753,ENSMUSG00000003032,ENSMUSG00000051212,ENSMUSG00000041417,ENSMUSG00000024521,ENSMUSG00000028291,ENSMUSG00000048546,ENSMUSG00000022528,ENSMUSG00000034957,ENSMUSG00000022893"
"GO:BP","negative regulation of biological process","GO:0048519","1.264646859220936e-7","6.898030730221643","5611","188","91","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000020423,ENSMUSG00000054675,ENSMUSG00000027447,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000030124,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000040435,ENSMUSG00000031785,ENSMUSG00000047250,ENSMUSG00000030844,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000055148,ENSMUSG00000038872,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000022108,ENSMUSG00000038393,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000026360,ENSMUSG00000037926,ENSMUSG00000026425,ENSMUSG00000029919,ENSMUSG00000031665,ENSMUSG00000029810,ENSMUSG00000029204,ENSMUSG00000091971,ENSMUSG00000031770,ENSMUSG00000038235,ENSMUSG00000026657,ENSMUSG00000027508,ENSMUSG00000027947,ENSMUSG00000023150,ENSMUSG00000045817,ENSMUSG00000048120,ENSMUSG00000030557,ENSMUSG00000014361,ENSMUSG00000079110,ENSMUSG00000036478,ENSMUSG00000032010,ENSMUSG00000055435,ENSMUSG00000003541,ENSMUSG00000032089,ENSMUSG00000090877,ENSMUSG00000030148,ENSMUSG00000022884,ENSMUSG00000020181,ENSMUSG00000020898,ENSMUSG00000000628,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000025993,ENSMUSG00000031431,ENSMUSG00000062127,ENSMUSG00000024190,ENSMUSG00000025880,ENSMUSG00000030671,ENSMUSG00000000753,ENSMUSG00000003644,ENSMUSG00000023367,ENSMUSG00000029344,ENSMUSG00000048490,ENSMUSG00000019960,ENSMUSG00000064023,ENSMUSG00000016494,ENSMUSG00000042106,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000041417,ENSMUSG00000018654,ENSMUSG00000022433,ENSMUSG00000028214,ENSMUSG00000019970,ENSMUSG00000024521,ENSMUSG00000028291,ENSMUSG00000048546,ENSMUSG00000022528,ENSMUSG00000032265,ENSMUSG00000034957,ENSMUSG00000030256,ENSMUSG00000022893"
"GO:BP","positive regulation of cellular process","GO:0048522","1.692836066078182e-7","6.771385096849609","5833","188","93","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000020423,ENSMUSG00000021250,ENSMUSG00000054675,ENSMUSG00000027447,ENSMUSG00000017707,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000030124,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000040435,ENSMUSG00000052837,ENSMUSG00000031785,ENSMUSG00000026473,ENSMUSG00000038642,ENSMUSG00000037706,ENSMUSG00000021665,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000056708,ENSMUSG00000024013,ENSMUSG00000032554,ENSMUSG00000055148,ENSMUSG00000000078,ENSMUSG00000038872,ENSMUSG00000029581,ENSMUSG00000053560,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000038393,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000026360,ENSMUSG00000037926,ENSMUSG00000031665,ENSMUSG00000029204,ENSMUSG00000091971,ENSMUSG00000031770,ENSMUSG00000038235,ENSMUSG00000026657,ENSMUSG00000024349,ENSMUSG00000027947,ENSMUSG00000008496,ENSMUSG00000045817,ENSMUSG00000005360,ENSMUSG00000030557,ENSMUSG00000014361,ENSMUSG00000079110,ENSMUSG00000036478,ENSMUSG00000071076,ENSMUSG00000032010,ENSMUSG00000055435,ENSMUSG00000032089,ENSMUSG00000090877,ENSMUSG00000042675,ENSMUSG00000020181,ENSMUSG00000020898,ENSMUSG00000000628,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000025993,ENSMUSG00000039206,ENSMUSG00000024190,ENSMUSG00000022540,ENSMUSG00000025880,ENSMUSG00000000753,ENSMUSG00000003644,ENSMUSG00000048490,ENSMUSG00000019960,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000051212,ENSMUSG00000073599,ENSMUSG00000041417,ENSMUSG00000022433,ENSMUSG00000019970,ENSMUSG00000022462,ENSMUSG00000024521,ENSMUSG00000028291,ENSMUSG00000046688,ENSMUSG00000034041,ENSMUSG00000024235,ENSMUSG00000022528,ENSMUSG00000021453,ENSMUSG00000034957,ENSMUSG00000022893"
"GO:BP","negative regulation of multicellular organismal process","GO:0051241","1.775013515125151e-7","6.750798335835969","1079","188","34","21354","ENSMUSG00000054675,ENSMUSG00000027447,ENSMUSG00000018593,ENSMUSG00000030124,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000028581,ENSMUSG00000005583,ENSMUSG00000055148,ENSMUSG00000007613,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000026360,ENSMUSG00000029919,ENSMUSG00000029810,ENSMUSG00000014361,ENSMUSG00000032010,ENSMUSG00000030148,ENSMUSG00000020181,ENSMUSG00000026288,ENSMUSG00000025880,ENSMUSG00000030671,ENSMUSG00000000753,ENSMUSG00000023367,ENSMUSG00000064023,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000041417,ENSMUSG00000048546,ENSMUSG00000022528,ENSMUSG00000022893"
"GO:BP","cell population proliferation","GO:0008283","2.2027754010875446e-7","6.6570297820325885","2086","188","49","21354","ENSMUSG00000052684,ENSMUSG00000020423,ENSMUSG00000054675,ENSMUSG00000027447,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000052837,ENSMUSG00000031785,ENSMUSG00000026473,ENSMUSG00000047250,ENSMUSG00000037706,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000056708,ENSMUSG00000032554,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000038393,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000029919,ENSMUSG00000091971,ENSMUSG00000027947,ENSMUSG00000036478,ENSMUSG00000071076,ENSMUSG00000020898,ENSMUSG00000026288,ENSMUSG00000039206,ENSMUSG00000024190,ENSMUSG00000022540,ENSMUSG00000025880,ENSMUSG00000000753,ENSMUSG00000003644,ENSMUSG00000064023,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000051212,ENSMUSG00000041417,ENSMUSG00000024521,ENSMUSG00000028291,ENSMUSG00000048546,ENSMUSG00000022528,ENSMUSG00000034957,ENSMUSG00000022893"
"GO:BP","immune system process","GO:0002376","2.3488203610289753e-7","6.629150197014278","2771","188","58","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000021250,ENSMUSG00000017707,ENSMUSG00000024621,ENSMUSG00000030124,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000052837,ENSMUSG00000076617,ENSMUSG00000052160,ENSMUSG00000038642,ENSMUSG00000037706,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000032554,ENSMUSG00000055148,ENSMUSG00000007613,ENSMUSG00000026365,ENSMUSG00000079227,ENSMUSG00000033450,ENSMUSG00000029810,ENSMUSG00000029204,ENSMUSG00000038235,ENSMUSG00000027508,ENSMUSG00000024349,ENSMUSG00000027947,ENSMUSG00000008496,ENSMUSG00000045817,ENSMUSG00000014361,ENSMUSG00000073412,ENSMUSG00000030148,ENSMUSG00000020898,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000025993,ENSMUSG00000028859,ENSMUSG00000031431,ENSMUSG00000024190,ENSMUSG00000022540,ENSMUSG00000025880,ENSMUSG00000023367,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000051212,ENSMUSG00000041417,ENSMUSG00000018654,ENSMUSG00000024521,ENSMUSG00000028291,ENSMUSG00000046688,ENSMUSG00000048546,ENSMUSG00000034041,ENSMUSG00000024235,ENSMUSG00000022528,ENSMUSG00000034957"
"GO:BP","negative regulation of cellular process","GO:0048523","2.7073707177486205e-7","6.567452272619139","5115","188","85","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000020423,ENSMUSG00000054675,ENSMUSG00000027447,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000030124,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000040435,ENSMUSG00000031785,ENSMUSG00000047250,ENSMUSG00000030844,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000055148,ENSMUSG00000038872,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000022108,ENSMUSG00000038393,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000026360,ENSMUSG00000037926,ENSMUSG00000026425,ENSMUSG00000029919,ENSMUSG00000031665,ENSMUSG00000029810,ENSMUSG00000029204,ENSMUSG00000091971,ENSMUSG00000031770,ENSMUSG00000038235,ENSMUSG00000026657,ENSMUSG00000027508,ENSMUSG00000023150,ENSMUSG00000045817,ENSMUSG00000048120,ENSMUSG00000030557,ENSMUSG00000014361,ENSMUSG00000079110,ENSMUSG00000036478,ENSMUSG00000032010,ENSMUSG00000055435,ENSMUSG00000003541,ENSMUSG00000032089,ENSMUSG00000090877,ENSMUSG00000022884,ENSMUSG00000020181,ENSMUSG00000020898,ENSMUSG00000000628,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000025993,ENSMUSG00000031431,ENSMUSG00000062127,ENSMUSG00000024190,ENSMUSG00000025880,ENSMUSG00000030671,ENSMUSG00000000753,ENSMUSG00000003644,ENSMUSG00000023367,ENSMUSG00000048490,ENSMUSG00000019960,ENSMUSG00000064023,ENSMUSG00000016494,ENSMUSG00000042106,ENSMUSG00000003032,ENSMUSG00000041417,ENSMUSG00000018654,ENSMUSG00000022433,ENSMUSG00000028214,ENSMUSG00000019970,ENSMUSG00000024521,ENSMUSG00000028291,ENSMUSG00000048546,ENSMUSG00000022528,ENSMUSG00000032265,ENSMUSG00000034957,ENSMUSG00000030256"
"GO:BP","developmental process","GO:0032502","2.9876522132479277e-7","6.524669959285758","6586","188","100","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000020423,ENSMUSG00000021250,ENSMUSG00000054675,ENSMUSG00000027447,ENSMUSG00000029343,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000030124,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000064373,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000052837,ENSMUSG00000052160,ENSMUSG00000031785,ENSMUSG00000030737,ENSMUSG00000026473,ENSMUSG00000069662,ENSMUSG00000047250,ENSMUSG00000037706,ENSMUSG00000021665,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000032554,ENSMUSG00000055148,ENSMUSG00000038872,ENSMUSG00000053560,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000038393,ENSMUSG00000026365,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000026360,ENSMUSG00000026425,ENSMUSG00000031665,ENSMUSG00000029810,ENSMUSG00000001270,ENSMUSG00000029204,ENSMUSG00000035133,ENSMUSG00000038235,ENSMUSG00000045672,ENSMUSG00000027947,ENSMUSG00000008496,ENSMUSG00000045817,ENSMUSG00000005360,ENSMUSG00000030557,ENSMUSG00000014361,ENSMUSG00000020709,ENSMUSG00000079110,ENSMUSG00000036478,ENSMUSG00000071076,ENSMUSG00000073412,ENSMUSG00000032010,ENSMUSG00000055435,ENSMUSG00000053580,ENSMUSG00000042675,ENSMUSG00000020181,ENSMUSG00000020898,ENSMUSG00000000628,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000025993,ENSMUSG00000028859,ENSMUSG00000039206,ENSMUSG00000024190,ENSMUSG00000022540,ENSMUSG00000025880,ENSMUSG00000030671,ENSMUSG00000000753,ENSMUSG00000003644,ENSMUSG00000023367,ENSMUSG00000037876,ENSMUSG00000048490,ENSMUSG00000019960,ENSMUSG00000064023,ENSMUSG00000016494,ENSMUSG00000042106,ENSMUSG00000003032,ENSMUSG00000051212,ENSMUSG00000073599,ENSMUSG00000042328,ENSMUSG00000041417,ENSMUSG00000018654,ENSMUSG00000019970,ENSMUSG00000066975,ENSMUSG00000020032,ENSMUSG00000022462,ENSMUSG00000028291,ENSMUSG00000048546,ENSMUSG00000034041,ENSMUSG00000022528,ENSMUSG00000034957,ENSMUSG00000030256,ENSMUSG00000022893"
"GO:BP","cellular developmental process","GO:0048869","3.054205682521347e-7","6.515101719153807","4483","188","78","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000020423,ENSMUSG00000021250,ENSMUSG00000054675,ENSMUSG00000027447,ENSMUSG00000054364,ENSMUSG00000024621,ENSMUSG00000030124,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000052837,ENSMUSG00000052160,ENSMUSG00000031785,ENSMUSG00000047250,ENSMUSG00000037706,ENSMUSG00000021665,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000032554,ENSMUSG00000055148,ENSMUSG00000038872,ENSMUSG00000053560,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000038393,ENSMUSG00000026365,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000026360,ENSMUSG00000026425,ENSMUSG00000031665,ENSMUSG00000029810,ENSMUSG00000029204,ENSMUSG00000038235,ENSMUSG00000045672,ENSMUSG00000027947,ENSMUSG00000008496,ENSMUSG00000045817,ENSMUSG00000005360,ENSMUSG00000030557,ENSMUSG00000014361,ENSMUSG00000079110,ENSMUSG00000036478,ENSMUSG00000071076,ENSMUSG00000055435,ENSMUSG00000053580,ENSMUSG00000042675,ENSMUSG00000020181,ENSMUSG00000020898,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000028859,ENSMUSG00000039206,ENSMUSG00000022540,ENSMUSG00000025880,ENSMUSG00000000753,ENSMUSG00000023367,ENSMUSG00000037876,ENSMUSG00000019960,ENSMUSG00000064023,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000051212,ENSMUSG00000073599,ENSMUSG00000042328,ENSMUSG00000041417,ENSMUSG00000018654,ENSMUSG00000019970,ENSMUSG00000020032,ENSMUSG00000048546,ENSMUSG00000034041,ENSMUSG00000022528,ENSMUSG00000034957,ENSMUSG00000030256,ENSMUSG00000022893"
"GO:BP","cellular response to chemical stimulus","GO:0070887","3.0994816983857074e-7","6.5087109236981355","3111","188","62","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000021250,ENSMUSG00000027447,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000040435,ENSMUSG00000052837,ENSMUSG00000028976,ENSMUSG00000047250,ENSMUSG00000038642,ENSMUSG00000030844,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000036362,ENSMUSG00000032554,ENSMUSG00000055148,ENSMUSG00000020377,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000022747,ENSMUSG00000091971,ENSMUSG00000031770,ENSMUSG00000024349,ENSMUSG00000027947,ENSMUSG00000098112,ENSMUSG00000045817,ENSMUSG00000030557,ENSMUSG00000079110,ENSMUSG00000071076,ENSMUSG00000032089,ENSMUSG00000090877,ENSMUSG00000022884,ENSMUSG00000034792,ENSMUSG00000000628,ENSMUSG00000037405,ENSMUSG00000025993,ENSMUSG00000028859,ENSMUSG00000024190,ENSMUSG00000025880,ENSMUSG00000000753,ENSMUSG00000048490,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000051212,ENSMUSG00000041417,ENSMUSG00000022433,ENSMUSG00000019970,ENSMUSG00000022462,ENSMUSG00000040723,ENSMUSG00000056917,ENSMUSG00000022528,ENSMUSG00000034957"
"GO:BP","positive regulation of biological process","GO:0048518","4.788032138136772e-7","6.319842943192817","6334","188","97","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000020423,ENSMUSG00000021250,ENSMUSG00000054675,ENSMUSG00000027447,ENSMUSG00000017707,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000030124,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000040435,ENSMUSG00000052837,ENSMUSG00000031785,ENSMUSG00000026473,ENSMUSG00000047250,ENSMUSG00000038642,ENSMUSG00000037706,ENSMUSG00000021665,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000031613,ENSMUSG00000056708,ENSMUSG00000024013,ENSMUSG00000032554,ENSMUSG00000055148,ENSMUSG00000000078,ENSMUSG00000038872,ENSMUSG00000029581,ENSMUSG00000053560,ENSMUSG00000026628,ENSMUSG00000007613,ENSMUSG00000038393,ENSMUSG00000026365,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000026360,ENSMUSG00000037926,ENSMUSG00000031665,ENSMUSG00000029204,ENSMUSG00000091971,ENSMUSG00000031770,ENSMUSG00000038235,ENSMUSG00000026657,ENSMUSG00000024349,ENSMUSG00000027947,ENSMUSG00000008496,ENSMUSG00000045817,ENSMUSG00000005360,ENSMUSG00000030557,ENSMUSG00000014361,ENSMUSG00000079110,ENSMUSG00000036478,ENSMUSG00000071076,ENSMUSG00000032010,ENSMUSG00000055435,ENSMUSG00000032089,ENSMUSG00000090877,ENSMUSG00000042675,ENSMUSG00000020181,ENSMUSG00000020898,ENSMUSG00000000628,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000025993,ENSMUSG00000039206,ENSMUSG00000024190,ENSMUSG00000022540,ENSMUSG00000025880,ENSMUSG00000000753,ENSMUSG00000003644,ENSMUSG00000048490,ENSMUSG00000019960,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000051212,ENSMUSG00000073599,ENSMUSG00000041417,ENSMUSG00000022433,ENSMUSG00000019970,ENSMUSG00000022462,ENSMUSG00000024521,ENSMUSG00000028291,ENSMUSG00000046688,ENSMUSG00000048546,ENSMUSG00000034041,ENSMUSG00000024235,ENSMUSG00000022528,ENSMUSG00000021453,ENSMUSG00000032265,ENSMUSG00000034957,ENSMUSG00000022893"
"GO:BP","regulation of molecular function","GO:0065009","5.102906537084391e-7","6.2921823859692045","2826","188","58","21354","ENSMUSG00000052684,ENSMUSG00000027447,ENSMUSG00000024621,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000040435,ENSMUSG00000038642,ENSMUSG00000037706,ENSMUSG00000030844,ENSMUSG00000038418,ENSMUSG00000005583,ENSMUSG00000036362,ENSMUSG00000024013,ENSMUSG00000032554,ENSMUSG00000020377,ENSMUSG00000007613,ENSMUSG00000038393,ENSMUSG00000045730,ENSMUSG00000026360,ENSMUSG00000033450,ENSMUSG00000026425,ENSMUSG00000029204,ENSMUSG00000031770,ENSMUSG00000038235,ENSMUSG00000024349,ENSMUSG00000027947,ENSMUSG00000027829,ENSMUSG00000014361,ENSMUSG00000020709,ENSMUSG00000079110,ENSMUSG00000036478,ENSMUSG00000090877,ENSMUSG00000022884,ENSMUSG00000037405,ENSMUSG00000032870,ENSMUSG00000062127,ENSMUSG00000024190,ENSMUSG00000025880,ENSMUSG00000000753,ENSMUSG00000003644,ENSMUSG00000019960,ENSMUSG00000035697,ENSMUSG00000042106,ENSMUSG00000003032,ENSMUSG00000071042,ENSMUSG00000041417,ENSMUSG00000022433,ENSMUSG00000028214,ENSMUSG00000020032,ENSMUSG00000056917,ENSMUSG00000024521,ENSMUSG00000041890,ENSMUSG00000028291,ENSMUSG00000024235,ENSMUSG00000022528,ENSMUSG00000021453"
"GO:BP","regulation of developmental process","GO:0050793","6.030267971336505e-7","6.219663388376114","2602","188","55","21354","ENSMUSG00000052684,ENSMUSG00000036353,ENSMUSG00000021250,ENSMUSG00000054675,ENSMUSG00000027447,ENSMUSG00000054364,ENSMUSG00000018593,ENSMUSG00000024621,ENSMUSG00000030124,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000052837,ENSMUSG00000026473,ENSMUSG00000021665,ENSMUSG00000005583,ENSMUSG00000032554,ENSMUSG00000055148,ENSMUSG00000038872,ENSMUSG00000007613,ENSMUSG00000045730,ENSMUSG00000079227,ENSMUSG00000026360,ENSMUSG00000029810,ENSMUSG00000029204,ENSMUSG00000038235,ENSMUSG00000045817,ENSMUSG00000079110,ENSMUSG00000036478,ENSMUSG00000071076,ENSMUSG00000032010,ENSMUSG00000055435,ENSMUSG00000053580,ENSMUSG00000042675,ENSMUSG00000000628,ENSMUSG00000037405,ENSMUSG00000026288,ENSMUSG00000028859,ENSMUSG00000025880,ENSMUSG00000030671,ENSMUSG00000000753,ENSMUSG00000023367,ENSMUSG00000019960,ENSMUSG00000064023,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000073599,ENSMUSG00000041417,ENSMUSG00000019970,ENSMUSG00000020032,ENSMUSG00000048546,ENSMUSG00000022528,ENSMUSG00000034957,ENSMUSG00000030256,ENSMUSG00000022893"
"GO:BP","cytokine production","GO:0001816","0.0000012518569149172952","5.902445307397981","753","188","27","21354","ENSMUSG00000024621,ENSMUSG00000030124,ENSMUSG00000020101,ENSMUSG00000052336,ENSMUSG00000044786,ENSMUSG00000020009,ENSMUSG00000052160,ENSMUSG00000031785,ENSMUSG00000037706,ENSMUSG00000028581,ENSMUSG00000038418,ENSMUSG00000055148,ENSMUSG00000079227,ENSMUSG00000038235,ENSMUSG00000024349,ENSMUSG00000027947,ENSMUSG00000008496,ENSMUSG00000014361,ENSMUSG00000055435,ENSMUSG00000030148,ENSMUSG00000020181,ENSMUSG00000026288,ENSMUSG00000025880,ENSMUSG00000016494,ENSMUSG00000003032,ENSMUSG00000041417,ENSMUSG00000028291"
