"Pair_name"	"Score"	"pval"	"adj_pval"	"Ligand_cell"	"Receptor_cell"	"split_by"	"Ligand"	"Receptor"	"Ligand_avgExp"	"Receptor_avgExp"	"Ligand_pct"	"Receptor_pct"	"Cell_pair"	"LR_pair"	"Ligand_cell_pct"	"Receptor_cell_pct"
"37"	"Adam12_Itgb1"	0.5727246010892	0	0.044	"Macrophage-B"	"Fibroblast"	"1dpi"	"Adam12"	"Itgb1"	0.015024220357949	1.13042498182045	"0.019"	"0.810"	"Macrophage-B_Fibroblast"	"Adam12_Itgb1"	1.7	40
"38"	"Adam12_Itgb1"	0.565212490910226	0	0.048	"Macrophage-A"	"Fibroblast"	"1dpi"	"Adam12"	"Itgb1"	0	1.13042498182045	"0.000"	"0.810"	"Macrophage-A_Fibroblast"	"Adam12_Itgb1"	22.5	40
"39"	"Adam12_Itgb1"	0.245892618104319	1	1	"Macrophage-B"	"Astrocyte"	"1dpi"	"Adam12"	"Itgb1"	0.015024220357949	0.476761015850688	"0.019"	"0.423"	"Macrophage-B_Astrocyte"	"Adam12_Itgb1"	1.7	55.8
"40"	"Adam12_Itgb1"	0.238380507925344	1	1	"Macrophage-A"	"Astrocyte"	"1dpi"	"Adam12"	"Itgb1"	0	0.476761015850688	"0.000"	"0.423"	"Macrophage-A_Astrocyte"	"Adam12_Itgb1"	22.5	55.8
"41"	"Adam12_Itgb1"	0.557573442242254	0	0.05	"Macrophage-B"	"Fibroblast"	"3dpi"	"Adam12"	"Itgb1"	0.00122196108880609	1.1139249233957	"0.002"	"0.842"	"Macrophage-B_Fibroblast"	"Adam12_Itgb1"	51	18.7
"42"	"Adam12_Itgb1"	0.557846818315678	0	0.05	"Macrophage-A"	"Fibroblast"	"3dpi"	"Adam12"	"Itgb1"	0.00176871323565416	1.1139249233957	"0.003"	"0.842"	"Macrophage-A_Fibroblast"	"Adam12_Itgb1"	58.1	18.7
"43"	"Adam12_Itgb1"	0.245146982533559	0.997	1	"Macrophage-B"	"Astrocyte"	"3dpi"	"Adam12"	"Itgb1"	0.00122196108880609	0.489072003978313	"0.002"	"0.376"	"Macrophage-B_Astrocyte"	"Adam12_Itgb1"	51	20.7
"44"	"Adam12_Itgb1"	0.245420358606983	0.996	1	"Macrophage-A"	"Astrocyte"	"3dpi"	"Adam12"	"Itgb1"	0.00176871323565416	0.489072003978313	"0.003"	"0.376"	"Macrophage-A_Astrocyte"	"Adam12_Itgb1"	58.1	20.7
"45"	"Adam12_Itgb1"	0.504200237598062	0	0.071	"Macrophage-B"	"Fibroblast"	"7dpi"	"Adam12"	"Itgb1"	0.00236459736499371	1.00603587783113	"0.004"	"0.790"	"Macrophage-B_Fibroblast"	"Adam12_Itgb1"	47.3	34.5
"46"	"Adam12_Itgb1"	0.503855349377923	0	0.071	"Macrophage-A"	"Fibroblast"	"7dpi"	"Adam12"	"Itgb1"	0.00167482092471578	1.00603587783113	"0.003"	"0.790"	"Macrophage-A_Fibroblast"	"Adam12_Itgb1"	19.5	34.5
"47"	"Adam12_Itgb1"	0.311093746563478	0.532	1	"Macrophage-B"	"Astrocyte"	"7dpi"	"Adam12"	"Itgb1"	0.00236459736499371	0.619822895761962	"0.004"	"0.531"	"Macrophage-B_Astrocyte"	"Adam12_Itgb1"	47.3	12.3
"48"	"Adam12_Itgb1"	0.310748858343339	0.538	1	"Macrophage-A"	"Astrocyte"	"7dpi"	"Adam12"	"Itgb1"	0.00167482092471578	0.619822895761962	"0.003"	"0.531"	"Macrophage-A_Astrocyte"	"Adam12_Itgb1"	19.5	12.3
"49"	"Adam12_Sdc4"	0.568983328002142	0.003	0.038	"Macrophage-B"	"Fibroblast"	"Uninjured"	"Adam12"	"Sdc4"	0	1.13796665600428	"0.000"	"0.561"	"Macrophage-B_Fibroblast"	"Adam12_Sdc4"	0.1	6.8
"50"	"Adam12_Sdc4"	0.568983328002142	0.018	0.038	"Macrophage-A"	"Fibroblast"	"Uninjured"	"Adam12"	"Sdc4"	0	1.13796665600428	"0.000"	"0.561"	"Macrophage-A_Fibroblast"	"Adam12_Sdc4"	0	6.8
"51"	"Adam12_Sdc4"	0.720137542892965	0	0.019	"Macrophage-B"	"Astrocyte"	"Uninjured"	"Adam12"	"Sdc4"	0	1.44027508578593	"0.000"	"0.798"	"Macrophage-B_Astrocyte"	"Adam12_Sdc4"	0.1	11.2
"52"	"Adam12_Sdc4"	0.720137542892965	0.00900000000000001	0.019	"Macrophage-A"	"Astrocyte"	"Uninjured"	"Adam12"	"Sdc4"	0	1.44027508578593	"0.000"	"0.798"	"Macrophage-A_Astrocyte"	"Adam12_Sdc4"	0	11.2
"53"	"Adam12_Sdc4"	0.743065966978078	0	0.017	"Macrophage-B"	"Fibroblast"	"1dpi"	"Adam12"	"Sdc4"	0.015024220357949	1.47110771359821	"0.019"	"0.828"	"Macrophage-B_Fibroblast"	"Adam12_Sdc4"	1.7	40
"54"	"Adam12_Sdc4"	0.735553856799103	0	0.018	"Macrophage-A"	"Fibroblast"	"1dpi"	"Adam12"	"Sdc4"	0	1.47110771359821	"0.000"	"0.828"	"Macrophage-A_Fibroblast"	"Adam12_Sdc4"	22.5	40
"55"	"Adam12_Sdc4"	1.45476758680032	0	0	"Macrophage-B"	"Astrocyte"	"1dpi"	"Adam12"	"Sdc4"	0.015024220357949	2.89451095324269	"0.019"	"0.975"	"Macrophage-B_Astrocyte"	"Adam12_Sdc4"	1.7	55.8
